SYMBOL,GAIN
GULFPETRO,-0.35896236789095287
GANDHITUBE,-0.3603093401198902
UFLEX,-0.3610206356793556
JAIPURKURT,-0.36105635449376483
HNDFDS,-0.3611628279335746
SHANTIGEAR,-0.3619649848998846
IVC,-0.3623752457284487
TEXINFRA,-0.3627183586222857
VETO,-0.36308203690235713
INDTERRAIN,-0.3644277067453585
JINDALPOLY,-0.36461395023776527
SHARIABEES,-0.36468227251286706
APOLSINHOT,-0.3649068768746561
SURYALAXMI,-0.3656132250471388
JUBLINDS,-0.3658604952892857
AYMSYNTEX,-0.3659823110675061
JITFINFRA,-0.36612197508151784
GABRIEL,-0.36634291843562306
DELTAMAGNT,-0.3666895804734005
ESSARSHPNG,-0.36697123820439426
MSPL,-0.36779143840752887
ICICINIFTY,-0.3679997876493529
JSWENERGY,-0.36837751569660704
GALLANTT,-0.36856275191489596
KOLTEPATIL,-0.3686955037274787
QUINTEGRA,-0.3687747035573122
DCAL,-0.36909434885326015
COMPINFO,-0.36936645939499146
MMP,-0.36946527633538734
VERANDA,-0.36958941668976125
PANACHE,-0.3711271459760282
VINATIORGA,-0.3714436237672981
MARINE,-0.37273773233581087
WINDMACHIN,-0.37303041594775
SECURCRED,-0.37305608915299915
ALBERTDAVD,-0.37312847778495584
KANORICHEM,-0.3739766243922314
SDBL,-0.374328255590023
MITTAL,-0.3743308169394939
AUTOBEES,-0.37512253381366384
JAICORPLTD,-0.3756694623924536
SHREEPUSHK,-0.3761143751497094
GOACARBON,-0.3763348066550529
PRAJIND,-0.37637553913081695
URJA,-0.3771534326082753
HIRECT,-0.37748377813333833
MASKINVEST,-0.3777957952641837
SFL,-0.37784891584971597
MIRZAINT,-0.3782305975215926
BSLGOLDETF,-0.37925009134088267
GOYALALUM,-0.3793020699762028
SHYAMCENT,-0.3798801509922911
MONTECARLO,-0.3800021630919275
DOLATALGO,-0.38033593426346063
DAMODARIND,-0.3806523773835453
HPL,-0.3813231390742854
ITDC,-0.38139583281438416
VALIANTORG,-0.3817813244135593
XCHANGING,-0.38253986997018263
SALZERELEC,-0.3834154608716964
MANORAMA,-0.3841909656645073
GREENPLY,-0.3842257724953949
STARPAPER,-0.3854058945529638
JHS,-0.3860425562085398
PRAXIS,-0.38612836262230754
VINYLINDIA,-0.38613306505025224
ABSLNN50ET,-0.38620221175314773
AURUM,-0.3862651604649797
NBCC,-0.3864813444821351
MACPOWER,-0.3865627730896724
BANARISUG,-0.3872870220925031
LPDC,-0.3875891165324702
SKP,-0.3884696586871752
KCP,-0.38853711017445364
KANPRPLA,-0.38858654847627183
SGIL,-0.38896187081582273
PPLPHARMA,-0.3891407430856767
EMKAY,-0.3893662628194318
RAILTEL,-0.390814384339482
TTKPRESTIG,-0.3918195277846668
DPWIRES,-0.39213855640398343
MANAKSTEEL,-0.3921953279163924
ESTER,-0.3922723759182529
INFOBEAN,-0.39250575170022717
DPSCLTD,-0.3925318776500042
SATINDLTD,-0.39264046943160863
ROSSELLIND,-0.39308469512995237
PLASTIBLEN,-0.39351800816459626
JAYSREETEA,-0.3937016093996903
TATAMTRDVR,-0.3939766914180184
HINDOILEXP,-0.39602259368855525
ACCURACY,-0.3961392345365602
MITCON,-0.39620022537838934
PAR,-0.3963761113526988
RAMRAT,-0.3966058345056279
SSWL,-0.3970277845706036
UJJIVAN,-0.3980505848708459
AVTNPL,-0.3983291941429605
GRWRHITECH,-0.3985198626888343
REPRO,-0.399080264664484
NAHARPOLY,-0.4007529239957012
TIMESGTY,-0.4014433882910391
HECPROJECT,-0.4015892917054784
MANORG,-0.401813581940168
BETA,-0.40213402706484214
GIPCL,-0.4025437005997259
NIPPOBATRY,-0.4026057781795893
KRSNAA,-0.4027096504471936
LEMERITE,-0.4027097734640145
HBLPOWER,-0.4033581151592184
ICICI500,-0.4050115768728978
MIDHANI,-0.4054863764564163
SOUTHWEST,-0.40615403963084135
ASAHISONG,-0.40661160567205207
BESTAGRO,-0.4067139122432302
BRIGHT,-0.4084026809202044
IITL,-0.40841756347392605
ITBEES,-0.40864279287404554
WELINV,-0.4091712412305959
MUNJALAU,-0.40957490335605884
MANGLMCEM,-0.410729403837255
SHRENIK,-0.41115042508231336
NILASPACES,-0.4113718464316258
CHEMFAB,-0.41174488781663665
SATIA,-0.41264271593500434
ARIHANTSUP,-0.4132360658392388
KANANIIND,-0.4139179268344694
TCPLPACK,-0.4146396712691567
DYNAMATECH,-0.41489353975009746
SWELECTES,-0.4158200409857686
AUTOIND,-0.4167428985924117
KRITIKA,-0.41705225172099847
TIPSFILMS,-0.4172655604709933
MID150BEES,-0.41810622822676186
DHUNINV,-0.4187973966092814
SALSTEEL,-0.41940815090767836
AMDIND,-0.41948533974417335
MURUDCERA,-0.4202541608832813
RUCHIRA,-0.4202967206100418
MUKTAARTS,-0.42056198880127393
AWL,-0.42076531216883406
IFBAGRO,-0.4211097995076808
TRIGYN,-0.42212517363833724
ICICIMCAP,-0.4221548829074895
ICICITECH,-0.422536315911777
CHOICEIN,-0.4229026246585409
TNIDETF,-0.42340074402275507
SANGAMIND,-0.4238946866441526
DBSTOCKBRO,-0.42434229606969964
AARTISURF,-0.4255394147294056
KELLTONTEC,-0.4259597085674642
CMSINFO,-0.42654267880874003
WSTCSTPAPR,-0.4281785465380687
WEWIN,-0.42852699728610305
NAHARINDUS,-0.42948541938796647
PRECWIRE,-0.4296829977396681
FOSECOIND,-0.4297354468200166
SAMBHAAV,-0.43003649119868614
MBLINFRA,-0.4302551698856282
DSSL,-0.43201673672599045
GAYAHWS,-0.43206054351565226
JBFIND,-0.43231769807002957
PNC,-0.43299136580112596
JETFREIGHT,-0.43332048336268086
RATEGAIN,-0.4339238484164039
LOKESHMACH,-0.4341980341062256
NYKAA,-0.4343154858364199
STERTOOLS,-0.43512382021901297
ARCHIES,-0.4366872996176836
DENORA,-0.43674993821074354
SUPERSPIN,-0.43688680301342137
ADORWELD,-0.4373485392455543
DEEPAKFERT,-0.4374134585231131
POKARNA,-0.43804289176486805
BPL,-0.43863525855561075
GLOBE,-0.4397884050151051
PANAMAPET,-0.4400495493367202
RTNINDIA,-0.4406110798862243
NIRAJ,-0.4407642730935537
SHARDAMOTR,-0.44097831891806083
FCSSOFT,-0.44100942136055676
SHREYANIND,-0.4412208245529482
ORIENTABRA,-0.4416594566077536
RSWM,-0.4420397794275896
KEYFINSERV,-0.44210813922926956
AMIABLE,-0.4425294176487748
MAMFGETF,-0.44355074652327175
FLUOROCHEM,-0.4444069737931992
LGBFORGE,-0.4447350956836075
MOTOGENFIN,-0.44600045432136415
GOODLUCK,-0.4475683959955005
APEX,-0.4482439637905251
NGIL,-0.4482999513681745
ASAL,-0.4495889120751873
ANGELONE,-0.44979034809685486
SPARC,-0.44986634731863223
NELCO,-0.4501690939658539
TATAINVEST,-0.4507655847746481
AHLADA,-0.45183777163282185
STYLAMIND,-0.45191597625100954
AVROIND,-0.4526193574443756
ORIENTHOT,-0.45463779492593737
MAHASTEEL,-0.4557464918581664
PALREDTEC,-0.4564745457292407
SUPRIYA,-0.4567149524047377
PRSMJOHNSN,-0.45737903428763627
SELAN,-0.45792449360496273
BHAGYANGR,-0.4580042141545872
AUSOMENT,-0.4619732705579225
RITES,-0.4624574893632015
VENUSREM,-0.46249307207934726
PRECAM,-0.46330146437247777
INDSWFTLTD,-0.4635713672449441
VISESHINFO,-0.46386946386946415
MARSHALL,-0.46392920915627084
GTPL,-0.46559325302953053
KOTAKIT,-0.46618669113449124
PENIND,-0.4668099347095589
HITECHCORP,-0.4670932619900194
THEINVEST,-0.4670933363626825
AGSTRA,-0.46736750876914773
SCHAND,-0.4679819483856523
MAHSEAMLES,-0.4682240315083577
MUNJALSHOW,-0.46834743244488974
SIMPLEXINF,-0.4686761694842186
IRISDOREME,-0.46942537922830574
GENUSPOWER,-0.4696680859504857
DISHTV,-0.47137971968316406
AKASH,-0.4718696519708891
NBIFIN,-0.4741730825449385
KOTAKNV20,-0.47504117992988376
LIBAS,-0.4757699172491284
ARIHANTCAP,-0.47586968445315214
PANSARI,-0.47656196802669737
STOVEKRAFT,-0.47748122864635156
LAGNAM,-0.4777574598820238
GOLDTECH,-0.47799138663377416
POLYPLEX,-0.47822799173870834
PODDARMENT,-0.47891624508471947
ONMOBILE,-0.47977364671624745
GODHA,-0.4816887701759024
ASTRAMICRO,-0.48289740689575344
ELECON,-0.4835392367776982
EROSMEDIA,-0.4840847278167744
SREEL,-0.4855658542626992
LEMONTREE,-0.48563252260164913
SHALPAINTS,-0.48622122939449963
FAZE3Q,-0.48669481259002134
NIBL,-0.48834561818620936
ZODIAC,-0.48841849015733596
DATAPATTNS,-0.4889323839503036
V2RETAIL,-0.4893701250585706
SHANTI,-0.49067466437013596
BINDALAGRO,-0.49176029620172984
ANKITMETAL,-0.4921333875248591
DVL,-0.49343763139476493
LUMAXTECH,-0.4943494243059703
INFOMEDIA,-0.49448855034504696
UTIBANKETF,-0.49564762660712636
ICICICONSU,-0.49737560444032886
REGENCERAM,-0.497432598601833
INVENTURE,-0.49758508231978843
IZMO,-0.4979271596881361
PATELENG,-0.49876342958041164
LYPSAGEMS,-0.4990184563196892
NV20BEES,-0.49911413550678696
LOTUSEYE,-0.4993520613451474
NATNLSTEEL,-0.5018211134930866
NSIL,-0.5027491364469114
RUBYMILLS,-0.5041669622661479
RMDRIP,-0.5044513964963453
DPABHUSHAN,-0.5055771754220421
VISASTEEL,-0.5064861577671544
SHIVAMAUTO,-0.5077064133030671
IGARASHI,-0.5083386634056724
DCXINDIA,-0.5110219618299141
KUANTUM,-0.51111786938084
LAXMICOT,-0.5115366036084921
CAPTRUST,-0.5116200251478091
MON100,-0.5125775786722415
BHARATWIRE,-0.5142292204129337
SARLAPOLY,-0.5143549426857481
MALLCOM,-0.5147409053856814
JAYNECOIND,-0.5147849592769042
SUPREMEINF,-0.5154670163451259
AHL,-0.5162790697674418
FIBERWEB,-0.5164325669019302
DIL,-0.5173872840756775
SVPGLOB,-0.5174004366425486
ASTEC,-0.5181191117034384
TREEHOUSE,-0.5194607400328438
PDSL,-0.5205179440131907
DREDGECORP,-0.5210185683731807
PERFECT,-0.5215339767594245
NDL,-0.5222367654579005
BSLSENETFG,-0.5223855839328637
SERVOTECH,-0.5227562620057662
KENNAMET,-0.5236371782492236
ADSL,-0.5266420769036704
AGRITECH,-0.5268002228494725
SJVN,-0.5282543833095069
DEVIT,-0.5297023864416014
ENERGYDEV,-0.5300981932694775
BLBLIMITED,-0.5301329254153826
SEJALLTD,-0.5304226666894102
RSSOFTWARE,-0.5308360684776334
HEADSUP,-0.5322910447224676
BAGFILMS,-0.5333969371881646
HPIL,-0.533673046307782
GATI,-0.535568317208606
VIPCLOTHNG,-0.5366787408306393
MADHUCON,-0.5381862870683618
PRITIKAUTO,-0.5383954918035767
DEEPENR,-0.5389058321510467
ATULAUTO,-0.5401900488903272
OMAXAUTO,-0.5423025832583173
AWHCL,-0.5424171610043773
ELECTHERM,-0.5458435107241153
AKSHARCHEM,-0.5486390538722964
TPLPLASTEH,-0.5491274101746432
FCONSUMER,-0.5499057394218684
SPAL,-0.550114218426543
RPPL,-0.5504664140870974
HIMATSEIDE,-0.5513021483731388
GRAUWEIL,-0.5516122455865331
SUPREMEENG,-0.5535275373424037
ORICONENT,-0.5560799277600481
GET&D,-0.5580768544967063
AARVEEDEN,-0.5589620836495075
IVP,-0.5593601737569474
BCG,-0.5619005369333008
GLFL,-0.5623942005976148
MASPTOP50,-0.5629102279092374
NECCLTD,-0.5632358014840338
PENINLAND,-0.5635213037777431
JINDRILL,-0.5642725911856461
HAVISHA,-0.564888636512979
CINEVISTA,-0.5672494857219731
CELEBRITY,-0.5674563480038479
BIRLACABLE,-0.5698551752901656
CLEDUCATE,-0.5707061829607969
INDOAMIN,-0.5743980372525778
EASTSILK,-0.5745828144661285
INCREDIBLE,-0.5774496832976062
CCHHL,-0.5785150929230284
HONDAPOWER,-0.5785323501690404
CTE,-0.5824010566993986
NGLFINE,-0.5835890682867093
SRPL,-0.5837373860583217
STARTECK,-0.5845604712703145
PHARMABEES,-0.5849518668861768
WILLAMAGOR,-0.5887095986721427
SHIVATEX,-0.5895417413039389
SUPERHOUSE,-0.5897801059794183
SBIETFIT,-0.5908346850170411
DANGEE,-0.5943489617265144
KOTAKMID50,-0.5992279426317111
SAKAR,-0.6036836850718272
CENTEXT,-0.6051105734765002
HOVS,-0.6055521466303027
BIGBLOC,-0.6065252760180915
MAGNUM,-0.6088588746075559
MAHAPEXLTD,-0.6102346433359809
HINDMOTORS,-0.610817789066251
VITAL,-0.612658007957903
SETUINFRA,-0.6164819839742441
LOYALTEX,-0.618591480546094
VASWANI,-0.6188879494120271
INOXGREEN,-0.6191859673560066
NDTV,-0.619233503124462
CORDSCABLE,-0.6198541237413123
BANKA,-0.6214483808512835
KIRLOSBROS,-0.6222148464540855
IDFNIFTYET,-0.6225860892774494
MTEDUCARE,-0.623249389545621
HBSL,-0.6260669679426221
MEP,-0.6289982202129512
DLINKINDIA,-0.6298190959903661
CPSEETF,-0.6372185066264775
BGRENERGY,-0.6378484155024179
VASCONEQ,-0.6382656318120469
JISLDVREQS,-0.6383796896380738
IRIS,-0.6387001168819505
RITCO,-0.6434422013541115
MRO-TEK,-0.6440480687345532
JINDALPHOT,-0.6447015323823289
MAANALU,-0.6464501228797125
ROHLTD,-0.649907344586747
LANCER,-0.6511320693012932
NAGREEKEXP,-0.6516608070315423
ICICIMOM30,-0.6552197659188649
SURANASOL,-0.660039948854009
MAFSETF,-0.6606617144042431
DYNPRO,-0.6649778587291122
DHARMAJ,-0.6661516092501122
FELDVR,-0.6665817283021042
NRL,-0.6666332571901464
TTL,-0.6710338988459429
DHANI,-0.6712897959643214
BSL,-0.6720923150006454
SANGINITA,-0.6771409634974911
ICICILOVOL,-0.6811208109397635
HARDWYN,-0.6815275054775242
GSS,-0.6819323476051856
CSLFINANCE,-0.6850868300577451
CALSOFT,-0.6870675385345932
OILCOUNTUB,-0.6924910425934316
JPOLYINVST,-0.6932585390286735
RUCHINFRA,-0.6934418525250565
WANBURY,-0.6943317374594143
ARSHIYA,-0.696906865024226
CMICABLES,-0.6977529842012149
AMBICAAGAR,-0.706268940248096
SRHHYPOLTD,-0.7082950365956909
IWEL,-0.70907576751051
KRIDHANINF,-0.7141657268145979
ZENITHEXPO,-0.722393398285373
TREJHARA,-0.7239535688531162
MANUGRAPH,-0.7352925891170238
SPLIL,-0.7360078646050738
GIRIRAJ,-0.7403289987268276
OBCL,-0.7404514058263492
UNICHEMLAB,-0.7408560010082516
SCPL,-0.742174425240347
LIBERTSHOE,-0.7428051126930479
ARENTERP,-0.7540267946396333
AARVI,-0.7551234047149188
KERNEX,-0.7590122876769362
AJOONI,-0.760285840965608
ORIENTALTL,-0.7627489692429203
TECH,-0.7708696280651974
VARDMNPOLY,-0.7778989158586558
DJML,-0.7779390661992757
ICICINXT50,-0.7798801380279825
ICICIPHARM,-0.7808335024617045
ICICIFIN,-0.7823617925804691
BEDMUTHA,-0.7870055531039537
PHANTOMFX,-0.7924378390194802
CYBERMEDIA,-0.7933894107943055
BSLNIFTY,-0.7953515742441277
MEGASTAR,-0.7960177786823894
NDRAUTO,-0.7966134064346706
FMNL,-0.7970657601500574
SPMLINFRA,-0.8106253796422088
MOM100,-0.8282225305659425
KARMAENG,-0.8309779346516553
ISHAN,-0.8394255852478816
BBTCL,-0.8407745514441706
PREMIER,-0.8422615067417711
DCMFINSERV,-0.8443656265326461
MOLOWVOL,-0.8503205119178896
TNTELE,-0.8534256573089236
MORARJEE,-0.8537904571862327
NIFTYQLITY,-0.8547142060276233
DMCC,-0.8621558075021518
AAKASH,-0.863273439120072
KEEPLEARN,-0.870105190176589
DNAMEDIA,-0.872277053164615
VIJIFIN,-0.879603728094495
CEREBRAINT,-0.8811972160381332
DHRUV,-0.9287178347373044
RESPONIND,-0.9330041244369353
OSIAHYPER,-0.9497151652404756
ICICINV20,-0.9607755141620391
EUROTEXIND,-0.9758306457909558
QMSMEDI,-1.0040368580753674
KAVVERITEL,-1.0076942729374863
DCI,-1.0397770402291482
UNIINFO,-1.1377174258580913
ICICINF100,-1.1454605125054411
ESSEN-RE1,-1.190914521559683
NARMADA,-1.2200366320781528
ICICIB22,-1.2270690108313722
YAARI,-1.243309701006486
VCL,-1.2828901617074933
ABSLBANETF,-1.3585657346570126
MAM150ETF,-1.3949047252289684
AAATECH,-1.5205418491306548
DIVOPPBEES,-1.7267882739910163
